CAMPAIGN_NAME,IPADDRESS,CAMPAIGN_ID,TIMESTAMP,TOUCH_GROUPS,TOUCHS_IP,CONV_VAL,OUTCOME_VAL,OUTCOME,IP_FREQ,CLUSTER
Heist,104.28.55.254,tm47uvl,01/02/2023 15:07,772,3380,0.228402367,0.000295858,1,3380,6
Heist,172.226.68.85,93vwe57,01/02/2023 11:39,6,60,0.1,0.016666667,1,60,3
Heist,104.28.78.89,tm47uvl,01/02/2023 14:41,16,86,0.186046512,0.011627907,1,86,5
Heist,104.28.39.160,tm47uvl,01/02/2023 11:38,598,2279,0.262395788,0.000438789,1,2279,1
Heist,104.28.97.19,zvcpd1t,01/02/2023 12:00,579,21156,0.027368123,4.73E-05,1,21156,4
Heist,104.28.77.179,v6sbjb7,01/02/2023 12:04,502,2932,0.171214188,0.000341064,1,2932,4
Heist,166.216.159.24,cd5xb42,01/02/2023 15:06,1,19,0.052631579,0.052631579,1,19,1
Heist,76.77.28.40,93vwe57,01/02/2023 14:45,2,2,1,0.5,1,2,1
Heist,104.28.50.168,z8p7tby,01/02/2023 11:53,83,2196,0.037795993,0.000455373,1,2196,2
Heist,172.225.216.104,tm47uvl,01/02/2023 14:25,263,2249,0.116940863,0.000444642,1,2249,1
Heist,104.28.111.172,zvcpd1t,01/02/2023 12:04,205,11391,0.017996664,8.78E-05,1,11391,9
Heist,172.225.24.50,v6sbjb7,01/02/2023 13:58,383,2699,0.141904409,0.000370508,1,2699,6
Heist,172.226.68.47,zvcpd1t,01/02/2023 12:17,12,150,0.08,0.006666667,1,150,3
Heist,104.28.48.218,v6sbjb7,01/02/2023 12:07,1200,4024,0.298210736,0.000248509,1,4024,1
Heist,140.248.0.1,v6sbjb7,01/02/2023 13:38,4290,32101,0.133640697,3.12E-05,1,32101,1
Heist,107.115.5.53,v6sbjb7,01/02/2023 11:34,4,21,0.19047619,0.047619048,1,21,1
Heist,104.28.58.1,tm47uvl,01/02/2023 11:43,696,8686,0.080128943,0.000115128,1,8686,3
Heist,104.28.57.240,v6sbjb7,01/02/2023 11:44,996,9999,0.099609961,0.00010001,1,9999,6
Heist,172.225.30.23,v6sbjb7,01/02/2023 14:01,31,121,0.256198347,0.008264463,1,121,3
Heist,172.58.108.188,tm47uvl,01/02/2023 12:02,2,6,0.333333333,0.166666667,1,6,3
Heist,172.225.132.121,93vwe57,01/02/2023 11:55,50,755,0.066225166,0.001324503,1,755,11
Heist,104.28.57.234,tm47uvl,01/02/2023 14:15,1014,3212,0.315691158,0.000311333,1,3212,8
Heist,172.225.248.164,cd5xb42,01/02/2023 12:02,3,47,0.063829787,0.021276596,1,47,3
Heist,172.225.216.83,z8p7tby,01/02/2023 14:42,14,907,0.015435502,0.001102536,1,907,6
Heist,107.127.39.15,93vwe57,01/02/2023 14:38,6,48,0.125,0.020833333,1,48,3
Heist,107.77.222.41,tm47uvl,01/02/2023 12:08,3,15,0.2,0.066666667,1,15,7
Heist,104.28.103.16,tm47uvl,01/02/2023 12:14,1100,17347,0.063411541,5.76E-05,1,17347,3
Heist,104.28.132.137,v6sbjb7,01/02/2023 13:38,381,1492,0.25536193,0.000670241,1,1492,1
Heist,104.28.48.176,v6sbjb7,01/02/2023 14:19,0,0,0,0,0,265,1
Heist,104.28.77.154,zvcpd1t,01/02/2023 12:02,184,6394,0.028776978,0.000156397,1,6394,2
Heist,172.225.216.65,tm47uvl,01/02/2023 13:53,197,776,0.253865979,0.00128866,1,776,1
Heist,172.225.132.68,tm47uvl,01/02/2023 14:41,214,2410,0.08879668,0.000414938,1,2410,1
Heist,104.28.103.31,v6sbjb7,01/02/2023 15:11,617,2723,0.226588322,0.000367242,1,2723,2
Heist,104.28.110.90,93vwe57,01/02/2023 12:13,524,8463,0.061916578,0.000118161,1,8463,1
Heist,104.28.97.31,tm47uvl,01/02/2023 12:03,2776,36229,0.076623699,2.76E-05,1,36229,1
Heist,166.137.175.6,93vwe57,01/02/2023 14:33,0,0,0,0,0,18,5
Heist,172.226.66.64,tm47uvl,01/02/2023 11:44,79,245,0.32244898,0.004081633,1,245,3
Heist,140.248.0.0,v6sbjb7,01/02/2023 14:43,4157,32313,0.128647913,3.09E-05,1,32313,5
Heist,104.28.48.213,tm47uvl,01/02/2023 14:16,1086,3330,0.326126126,0.0003003,1,3330,4
Heist,104.28.32.105,tm47uvl,01/02/2023 15:05,2230,20053,0.111205306,4.99E-05,1,20053,6
Heist,104.28.104.15,v6sbjb7,01/02/2023 11:59,484,2267,0.213498015,0.000441112,1,2267,1
Heist,140.248.0.200,tm47uvl,01/02/2023 12:20,0,0,0,0,0,21,9
Heist,166.181.80.9,tm47uvl,01/02/2023 12:04,2,24,0.083333333,0.041666667,1,24,1
Heist,104.28.110.80,tm47uvl,01/02/2023 13:39,2418,6715,0.360089352,0.00014892,1,6715,2
Heist,104.28.39.145,v6sbjb7,01/02/2023 14:01,768,9295,0.082625067,0.000107585,1,9295,9
Heist,104.28.103.23,v6sbjb7,01/02/2023 14:32,1746,6904,0.252896871,0.000144844,1,6904,1
Heist,104.28.116.92,tm47uvl,01/02/2023 11:35,965,3611,0.267238992,0.000276932,1,3611,3
Heist,104.28.97.24,v6sbjb7,01/02/2023 14:39,3011,25549,0.117851971,3.91E-05,1,25549,6
Heist,104.28.56.5,tm47uvl,01/02/2023 11:59,1280,3834,0.333854982,0.000260824,1,3834,2
Heist,104.28.77.166,v6sbjb7,01/02/2023 14:00,345,2400,0.14375,0.000416667,1,2400,2
Heist,146.75.146.0,tm47uvl,01/02/2023 11:36,2261,5637,0.401099876,0.000177399,1,5637,6
Heist,104.28.57.228,v6sbjb7,01/02/2023 13:39,872,3048,0.286089239,0.000328084,1,3048,6
Heist,172.225.18.102,tm47uvl,01/02/2023 15:08,38,231,0.164502165,0.004329004,1,231,9
Heist,104.28.103.20,v6sbjb7,01/02/2023 12:20,1164,15079,0.077193448,6.63E-05,1,15079,2
Heist,146.75.244.0,v6sbjb7,01/02/2023 13:43,2488,7011,0.354870917,0.000142633,1,7011,1
Heist,172.226.66.98,z8p7tby,01/02/2023 12:10,6,492,0.012195122,0.00203252,1,492,1
Heist,146.75.244.1,v6sbjb7,01/02/2023 14:31,2112,6529,0.323479859,0.000153163,1,6529,1
Heist,104.28.58.7,tm47uvl,01/02/2023 11:48,686,2838,0.241719521,0.000352361,1,2838,5
Heist,38.115.1.4,fb0dolj,01/02/2023 14:40,0,0,0,0,0,19,2
Heist,104.28.77.176,v6sbjb7,01/02/2023 14:18,365,2779,0.131342209,0.000359842,1,2779,2
Heist,104.28.32.99,cd5xb42,01/02/2023 12:15,220,13446,0.016361743,7.44E-05,1,13446,3
Heist,146.75.248.1,tm47uvl,01/02/2023 12:01,2394,7720,0.310103627,0.000129534,1,7720,1
Heist,104.28.132.122,tm47uvl,01/02/2023 15:10,467,1727,0.270411118,0.000579039,1,1727,5
Heist,104.28.97.31,tm47uvl,01/02/2023 12:09,2776,36229,0.076623699,2.76E-05,1,36229,1
Heist,104.28.57.226,93vwe57,01/02/2023 13:57,137,3381,0.040520556,0.00029577,1,3381,1
Heist,104.28.97.18,tm47uvl,01/02/2023 11:54,2744,24189,0.113439993,4.13E-05,1,24189,1
Heist,174.198.195.98,93vwe57,01/02/2023 15:04,0,0,0,0,0,1,1
Heist,172.225.87.22,tm47uvl,01/02/2023 12:16,15,139,0.107913669,0.007194245,1,139,1
Heist,104.28.48.214,v6sbjb7,01/02/2023 11:48,1048,3545,0.295627645,0.000282087,1,3545,9
Heist,172.225.198.46,tm47uvl,01/02/2023 14:19,135,1705,0.079178886,0.00058651,1,1705,3
Heist,146.75.175.1,v6sbjb7,01/02/2023 15:22,1600,5004,0.319744205,0.00019984,1,5004,3
Heist,104.28.110.107,tm47uvl,01/02/2023 14:56,1647,4891,0.336740953,0.000204457,1,4891,2
Heist,104.28.55.254,tm47uvl,01/02/2023 12:47,772,3380,0.228402367,0.000295858,1,3380,6
Heist,104.28.57.226,tm47uvl,01/02/2023 15:12,776,3381,0.229517894,0.00029577,1,3381,1
Heist,172.225.216.64,tm47uvl,01/02/2023 13:04,190,2140,0.088785047,0.00046729,1,2140,3
Heist,172.58.123.79,v6sbjb7,01/02/2023 13:23,0,0,0,0,0,13,6
Heist,172.225.216.117,tm47uvl,01/02/2023 15:21,114,531,0.214689266,0.001883239,1,531,5
Heist,172.225.24.48,tm47uvl,01/02/2023 13:05,331,2866,0.115491975,0.000348918,1,2866,1
Heist,172.225.248.155,z8p7tby,01/02/2023 14:55,3,44,0.068181818,0.022727273,1,44,1
Heist,172.225.16.60,v6sbjb7,01/02/2023 13:03,33,89,0.370786517,0.011235955,1,89,1
Heist,205.175.226.97,v6sbjb7,01/02/2023 13:07,0,0,0,0,0,24,6
Heist,172.225.132.117,fb0dolj,01/02/2023 13:03,4,592,0.006756757,0.001689189,1,592,1
Heist,104.28.116.95,tm47uvl,01/02/2023 15:06,1044,3977,0.262509429,0.000251446,1,3977,2
Heist,172.225.248.215,tm47uvl,01/02/2023 15:07,11,50,0.22,0.02,1,50,5
Heist,166.198.28.94,tm47uvl,01/02/2023 15:19,5,17,0.294117647,0.058823529,1,17,6
Heist,104.28.103.17,tm47uvl,01/02/2023 15:21,949,15475,0.061324717,6.46E-05,1,15475,3
Heist,172.225.248.203,cd5xb42,01/02/2023 13:21,1,62,0.016129032,0.016129032,1,62,3
Heist,104.28.39.75,v6sbjb7,01/02/2023 12:59,20,226,0.088495575,0.004424779,1,226,3
Heist,104.28.116.109,tm47uvl,01/02/2023 13:02,1015,6922,0.146633921,0.000144467,1,6922,1
Heist,172.58.204.85,93vwe57,01/02/2023 15:26,0,0,0,0,0,11,2
Heist,104.28.32.93,93vwe57,01/02/2023 12:46,547,23626,0.023152459,4.23E-05,1,23626,2
Heist,104.28.97.32,tm47uvl,01/02/2023 13:03,2405,11797,0.20386539,8.48E-05,1,11797,2
Heist,107.77.206.169,fb0dolj,01/02/2023 14:48,0,0,0,0,0,32,2
Heist,104.28.77.174,tm47uvl,01/02/2023 15:05,400,2673,0.149644594,0.000374111,1,2673,1
Heist,104.28.116.109,tm47uvl,01/02/2023 15:34,1015,6922,0.146633921,0.000144467,1,6922,1
Heist,104.28.50.132,tm47uvl,01/02/2023 14:58,75,694,0.108069164,0.001440922,1,694,1
Heist,172.226.67.28,v6sbjb7,01/02/2023 15:07,18,113,0.159292035,0.008849558,1,113,2
Heist,104.28.55.245,tm47uvl,01/02/2023 13:05,563,2029,0.277476589,0.000492854,1,2029,1
Heist,107.77.232.26,yc0zo5r,01/02/2023 12:36,0,0,0,0,0,40,9
Heist,104.28.79.176,cd5xb42,01/02/2023 13:03,46,2963,0.015524806,0.000337496,1,2963,3
Heist,172.225.24.16,v6sbjb7,01/02/2023 15:12,414,2909,0.142316947,0.000343761,1,2909,3
Heist,172.225.24.24,tm47uvl,01/02/2023 15:12,345,2794,0.123478883,0.00035791,1,2794,3
Heist,104.28.103.14,tm47uvl,01/02/2023 12:46,1566,18131,0.086371408,5.52E-05,1,18131,1
Heist,104.28.132.128,yc0zo5r,01/02/2023 13:18,5,2133,0.002344116,0.000468823,1,2133,2
Heist,104.28.97.25,v6sbjb7,01/02/2023 15:15,4034,35458,0.113768402,2.82E-05,1,35458,5
Heist,104.28.32.108,z8p7tby,01/02/2023 15:14,204,12886,0.015831135,7.76E-05,1,12886,1
Heist,66.207.76.98,cd5xb42,01/02/2023 13:06,0,0,0,0,0,1,1
Heist,104.28.133.84,93vwe57,01/02/2023 15:14,7,49,0.142857143,0.020408163,1,49,1
Heist,104.28.57.244,93vwe57,01/02/2023 15:16,103,2093,0.049211658,0.000477783,1,2093,5
Heist,140.248.0.0,v6sbjb7,01/02/2023 15:27,4157,32313,0.128647913,3.09E-05,1,32313,5
Heist,104.28.103.14,v6sbjb7,01/02/2023 15:20,1682,18131,0.09276929,5.52E-05,1,18131,1
Heist,172.226.197.29,tm47uvl,01/02/2023 13:20,35,94,0.372340426,0.010638298,1,94,2
Heist,172.226.144.82,tm47uvl,01/02/2023 13:17,28,107,0.261682243,0.009345794,1,107,3
Heist,172.226.170.31,93vwe57,01/02/2023 13:00,4,277,0.014440433,0.003610108,1,277,1
Heist,104.28.97.20,93vwe57,01/02/2023 13:17,594,26448,0.022459165,3.78E-05,1,26448,8
Heist,104.28.77.168,v6sbjb7,01/02/2023 13:02,432,2441,0.176976649,0.000409668,1,2441,3
Heist,104.28.116.97,tm47uvl,01/02/2023 14:35,1059,4093,0.258734425,0.00024432,1,4093,1
Heist,104.28.110.84,tm47uvl,01/02/2023 12:02,2317,6960,0.332902299,0.000143678,1,6960,11
Heist,172.226.196.12,tm47uvl,01/02/2023 11:49,254,629,0.40381558,0.001589825,1,629,6
Heist,104.28.39.135,zvcpd1t,01/02/2023 15:08,144,2986,0.04822505,0.000334896,1,2986,1
Heist,146.75.248.1,v6sbjb7,01/02/2023 11:38,2538,7720,0.328756477,0.000129534,1,7720,1
Heist,172.226.3.2,z8p7tby,01/02/2023 15:07,2,98,0.020408163,0.010204082,1,98,1
Heist,172.226.194.16,tm47uvl,01/02/2023 14:35,244,753,0.324037185,0.001328021,1,753,5
Heist,140.248.0.1,tm47uvl,01/02/2023 12:13,3630,32101,0.113080589,3.12E-05,1,32101,1
Heist,104.28.116.98,93vwe57,01/02/2023 12:08,261,3414,0.076449912,0.000292912,1,3414,5
Heist,146.75.252.0,fb0dolj,01/02/2023 14:39,10,2511,0.003982477,0.000398248,1,2511,2
Heist,104.28.32.102,zvcpd1t,01/02/2023 12:10,514,20107,0.025563237,4.97E-05,1,20107,5
Heist,174.204.194.33,93vwe57,01/02/2023 13:51,2,3,0.666666667,0.333333333,1,3,2
Heist,104.28.97.26,tm47uvl,01/02/2023 12:15,3510,32019,0.109622412,3.12E-05,1,32019,3
Heist,104.28.56.4,tm47uvl,01/02/2023 14:43,597,2368,0.252111486,0.000422297,1,2368,6
Heist,104.28.104.21,cd5xb42,01/02/2023 13:53,53,1659,0.031946956,0.000602773,1,1659,2
Heist,50.86.54.82,tm47uvl,01/02/2023 11:49,0,0,0,0,0,8,3
Heist,172.225.216.75,v6sbjb7,01/02/2023 15:06,308,2810,0.109608541,0.000355872,1,2810,1
Heist,172.226.168.48,tm47uvl,01/02/2023 11:40,257,683,0.376281113,0.001464129,1,683,1
Heist,172.225.108.154,zvcpd1t,01/02/2023 11:35,28,685,0.040875912,0.001459854,1,685,3
Heist,104.28.55.253,tm47uvl,01/02/2023 11:54,786,2481,0.316807739,0.000403063,1,2481,3
Heist,104.28.116.94,tm47uvl,01/02/2023 12:04,827,3258,0.25383671,0.000306937,1,3258,1
Heist,104.28.79.164,v6sbjb7,01/02/2023 11:45,334,1167,0.286203942,0.000856898,1,1167,5
Heist,172.225.18.68,zvcpd1t,01/02/2023 11:37,22,251,0.087649402,0.003984064,1,251,2
Heist,104.28.97.20,tm47uvl,01/02/2023 12:05,3069,26448,0.11603902,3.78E-05,1,26448,8
Heist,172.225.12.35,93vwe57,01/02/2023 14:35,4,115,0.034782609,0.008695652,1,115,1
Heist,104.28.55.254,v6sbjb7,01/02/2023 12:06,713,3380,0.210946746,0.000295858,1,3380,6
Heist,104.28.58.3,tm47uvl,01/02/2023 11:37,609,6671,0.091290661,0.000149903,1,6671,2
Heist,172.226.36.29,tm47uvl,01/02/2023 14:37,84,182,0.461538462,0.005494505,1,182,2
Heist,104.28.32.94,v6sbjb7,01/02/2023 14:01,1429,14798,0.096567104,6.76E-05,1,14798,1
Heist,104.28.32.102,v6sbjb7,01/02/2023 11:47,1957,20107,0.097329288,4.97E-05,1,20107,5
Heist,104.28.110.90,93vwe57,01/02/2023 13:47,524,8463,0.061916578,0.000118161,1,8463,1
Heist,161.38.219.2,v6sbjb7,01/02/2023 14:03,3,21,0.142857143,0.047619048,1,21,6
Heist,104.28.39.142,zvcpd1t,01/02/2023 14:42,259,14255,0.018169063,7.02E-05,1,14255,3
Heist,199.67.131.156,z8p7tby,01/02/2023 11:40,0,0,0,0,0,21,11
Heist,104.28.57.227,93vwe57,01/02/2023 11:37,177,3541,0.04998588,0.000282406,1,3541,13
Heist,104.28.123.113,tm47uvl,01/02/2023 14:41,856,2165,0.395381062,0.000461894,1,2165,5
Heist,104.28.55.245,z8p7tby,01/02/2023 12:14,79,2029,0.038935436,0.000492854,1,2029,1
Heist,104.28.77.179,93vwe57,01/02/2023 13:01,83,2932,0.028308322,0.000341064,1,2932,4
Heist,165.225.62.188,v6sbjb7,01/02/2023 15:12,0,0,0,0,0,3,1
Heist,104.28.57.254,93vwe57,01/02/2023 12:39,154,7241,0.021267781,0.000138102,1,7241,1
Heist,104.28.110.90,zvcpd1t,01/02/2023 15:17,524,8463,0.061916578,0.000118161,1,8463,1
Heist,174.215.150.236,tm47uvl,01/02/2023 11:47,1,2,0.5,0.5,1,2,1
Heist,172.225.16.18,v6sbjb7,01/02/2023 15:33,69,213,0.323943662,0.004694836,1,213,1
Heist,104.28.32.105,tm47uvl,01/02/2023 13:15,2230,20053,0.111205306,4.99E-05,1,20053,6
Heist,104.28.104.30,v6sbjb7,01/02/2023 15:22,475,2131,0.222900047,0.000469263,1,2131,1
Heist,104.28.58.5,tm47uvl,01/02/2023 15:23,418,2300,0.18173913,0.000434783,1,2300,1
Heist,172.226.168.130,tm47uvl,01/02/2023 15:23,19,51,0.37254902,0.019607843,1,51,1
Heist,172.58.206.219,cd5xb42,01/02/2023 14:36,0,0,0,0,0,28,6
Heist,107.77.209.173,zvcpd1t,01/02/2023 12:17,3,66,0.045454545,0.015151515,1,66,2
Heist,104.28.132.121,z8p7tby,01/02/2023 11:56,62,1666,0.037214886,0.00060024,1,1666,4
Heist,107.77.208.51,z8p7tby,01/02/2023 14:05,0,0,0,0,0,74,9
Heist,166.181.87.124,tm47uvl,01/02/2023 13:58,0,0,0,0,0,13,1
Heist,172.225.248.219,v6sbjb7,01/02/2023 13:58,17,37,0.459459459,0.027027027,1,37,3
Heist,104.28.39.148,cd5xb42,01/02/2023 12:19,76,2852,0.026647966,0.000350631,1,2852,1
Heist,104.28.79.175,tm47uvl,01/02/2023 11:54,375,3367,0.111375111,0.000297,1,3367,6
Heist,174.199.227.86,v6sbjb7,01/02/2023 14:33,1,2,0.5,0.5,1,2,1
Heist,104.28.110.94,jux9iqz,01/02/2023 11:41,3,211,0.014218009,0.004739336,1,211,5
Heist,104.28.55.237,v6sbjb7,01/02/2023 14:26,448,2127,0.210625294,0.000470146,1,2127,1
Heist,104.28.55.235,tm47uvl,01/02/2023 12:18,1785,37021,0.048215877,2.70E-05,1,37021,1
Heist,140.248.30.1,tm47uvl,01/02/2023 14:17,3066,8244,0.371906841,0.0001213,1,8244,1
Heist,140.248.0.0,tm47uvl,01/02/2023 13:38,4402,32313,0.13623,3.09E-05,1,32313,5
Heist,172.226.7.15,tm47uvl,01/02/2023 12:13,84,224,0.375,0.004464286,1,224,3
Heist,104.28.55.242,v6sbjb7,01/02/2023 14:33,453,1328,0.341114458,0.000753012,1,1328,2
Heist,172.58.203.254,93vwe57,01/02/2023 14:03,0,0,0,0,0,10,3
Heist,104.28.97.17,tm47uvl,01/02/2023 11:37,2353,20220,0.116369931,4.95E-05,1,20220,1
Heist,146.75.222.0,93vwe57,01/02/2023 11:38,109,2189,0.049794427,0.00045683,1,2189,5
Heist,104.28.97.26,tm47uvl,01/02/2023 15:08,3510,32019,0.109622412,3.12E-05,1,32019,3
Heist,104.28.50.167,93vwe57,01/02/2023 15:05,51,1909,0.026715558,0.000523834,1,1909,12
Heist,166.181.80.48,93vwe57,01/02/2023 11:52,0,0,0,0,0,37,3
Heist,104.28.39.161,cd5xb42,01/02/2023 12:19,63,2069,0.030449493,0.000483325,1,2069,2
Heist,140.248.30.1,v6sbjb7,01/02/2023 12:16,2881,8244,0.349466279,0.0001213,1,8244,1
Heist,172.225.216.73,tm47uvl,01/02/2023 13:41,263,2601,0.101114956,0.000384468,1,2601,1
Heist,104.28.79.145,tm47uvl,01/02/2023 11:51,419,2412,0.17371476,0.000414594,1,2412,8
Heist,104.28.103.24,tm47uvl,01/02/2023 11:39,1035,4887,0.211786372,0.000204625,1,4887,1
Heist,104.28.48.217,tm47uvl,01/02/2023 11:53,1177,4473,0.263134362,0.000223564,1,4473,5
Heist,172.58.109.35,tm47uvl,01/02/2023 12:19,0,0,0,0,0,14,1
Heist,104.28.39.141,zvcpd1t,01/02/2023 12:32,207,3923,0.052765741,0.000254907,1,3923,9
Heist,172.225.30.49,cd5xb42,01/02/2023 14:43,2,128,0.015625,0.0078125,1,128,1
Heist,104.28.32.108,93vwe57,01/02/2023 11:53,298,12886,0.023125873,7.76E-05,1,12886,1
Heist,140.248.30.0,tm47uvl,01/02/2023 15:09,3196,8283,0.385850537,0.000120729,1,8283,5
Heist,104.28.39.137,v6sbjb7,01/02/2023 13:37,666,2383,0.279479648,0.000419639,1,2383,1
Heist,172.226.196.28,zvcpd1t,01/02/2023 11:53,6,412,0.014563107,0.002427184,1,412,1
Heist,172.225.248.248,zvcpd1t,01/02/2023 14:43,4,45,0.088888889,0.022222222,1,45,1
Heist,104.28.97.19,v6sbjb7,01/02/2023 13:57,2404,21156,0.113632067,4.73E-05,1,21156,4
Heist,104.28.55.240,tm47uvl,01/02/2023 12:23,520,2221,0.234128771,0.000450248,1,2221,1
Heist,107.122.241.125,yc0zo5r,01/02/2023 11:36,0,0,0,0,0,14,1
Heist,172.225.24.19,v6sbjb7,01/02/2023 15:05,329,2823,0.116542685,0.000354233,1,2823,1
Heist,104.28.32.100,tm47uvl,01/02/2023 14:39,226,1785,0.126610644,0.000560224,1,1785,8
Heist,104.28.57.248,93vwe57,01/02/2023 11:39,129,2387,0.054042731,0.000418936,1,2387,3
Heist,104.28.132.136,tm47uvl,01/02/2023 11:55,474,2130,0.222535211,0.000469484,1,2130,7
Heist,104.28.57.240,v6sbjb7,01/02/2023 11:34,996,9999,0.099609961,0.00010001,1,9999,6
Heist,172.225.216.96,tm47uvl,01/02/2023 12:09,276,1040,0.265384615,0.000961538,1,1040,1
Heist,172.225.15.38,93vwe57,01/02/2023 13:35,12,583,0.02058319,0.001715266,1,583,3
Heist,104.28.103.27,fb0dolj,01/02/2023 11:38,10,2029,0.004928536,0.000492854,1,2029,1
Heist,104.28.110.84,v6sbjb7,01/02/2023 14:02,2555,6960,0.367097701,0.000143678,1,6960,11
Heist,146.75.164.1,tm47uvl,01/02/2023 14:36,2467,6691,0.36870423,0.000149454,1,6691,1
Heist,172.225.24.25,tm47uvl,01/02/2023 12:05,193,2328,0.08290378,0.000429553,1,2328,6
Heist,104.28.110.103,tm47uvl,01/02/2023 13:58,2010,6038,0.332891686,0.000165618,1,6038,5
Heist,104.28.97.31,tm47uvl,01/02/2023 11:37,2776,36229,0.076623699,2.76E-05,1,36229,1
Heist,172.225.24.37,v6sbjb7,01/02/2023 12:05,174,554,0.314079422,0.001805054,1,554,3
Heist,104.28.57.250,tm47uvl,01/02/2023 13:55,549,2591,0.211887302,0.000385951,1,2591,1
Heist,172.225.216.111,tm47uvl,01/02/2023 12:33,125,547,0.228519196,0.001828154,1,547,6
Heist,172.226.196.19,tm47uvl,01/02/2023 12:16,115,298,0.38590604,0.003355705,1,298,6
Heist,166.182.249.90,tm47uvl,01/02/2023 11:35,1,2,0.5,0.5,1,2,6
Heist,104.28.58.5,tm47uvl,01/02/2023 12:32,418,2300,0.18173913,0.000434783,1,2300,1
Heist,172.226.168.16,tm47uvl,01/02/2023 14:36,271,623,0.434991974,0.001605136,1,623,6
Heist,104.28.32.108,cd5xb42,01/02/2023 13:43,216,12886,0.016762378,7.76E-05,1,12886,1
Heist,146.75.244.0,tm47uvl,01/02/2023 14:35,2063,7011,0.29425189,0.000142633,1,7011,1
Heist,104.28.55.230,v6sbjb7,01/02/2023 14:39,2348,11862,0.197943011,8.43E-05,1,11862,11
Heist,149.101.1.116,tm47uvl,01/02/2023 12:20,0,0,0,0,0,268,2
Heist,104.28.39.137,zvcpd1t,01/02/2023 12:18,161,2383,0.067561897,0.000419639,1,2383,1
Heist,104.28.39.159,tm47uvl,01/02/2023 11:36,643,2312,0.278114187,0.000432526,1,2312,5
Heist,104.28.85.58,tm47uvl,01/02/2023 13:47,3,91,0.032967033,0.010989011,1,91,1
Heist,140.248.0.1,v6sbjb7,01/02/2023 11:39,4290,32101,0.133640697,3.12E-05,1,32101,1
Heist,172.226.36.4,zvcpd1t,01/02/2023 14:18,14,129,0.108527132,0.007751938,1,129,12
Heist,104.28.79.171,fb0dolj,01/02/2023 14:07,5,1111,0.00450045,0.00090009,1,1111,5
Heist,104.28.48.215,v6sbjb7,01/02/2023 14:01,1415,4383,0.322838239,0.000228154,1,4383,3
Heist,146.75.228.0,v6sbjb7,01/02/2023 12:10,157,363,0.432506887,0.002754821,1,363,11
Heist,128.109.10.46,tm47uvl,01/02/2023 14:09,0,0,0,0,0,209,1
Heist,107.127.49.49,zvcpd1t,01/02/2023 11:41,0,0,0,0,0,14,12
Heist,104.28.97.30,93vwe57,01/02/2023 11:59,773,45830,0.016866681,2.18E-05,1,45830,1
Heist,104.28.56.5,tm47uvl,01/02/2023 12:02,1280,3834,0.333854982,0.000260824,1,3834,2
Heist,104.28.32.107,v6sbjb7,01/02/2023 12:14,1439,15869,0.090679942,6.30E-05,1,15869,1
Heist,104.28.104.17,v6sbjb7,01/02/2023 15:09,476,2699,0.176361615,0.000370508,1,2699,1
Heist,104.28.97.24,tm47uvl,01/02/2023 13:50,2816,25549,0.110219578,3.91E-05,1,25549,6
Heist,104.28.55.253,v6sbjb7,01/02/2023 14:44,698,2481,0.28133817,0.000403063,1,2481,3
Heist,172.58.136.138,tm47uvl,01/02/2023 14:29,0,0,0,0,0,20,6
Heist,104.28.85.163,tm47uvl,01/02/2023 13:40,285,3468,0.082179931,0.000288351,1,3468,1
Heist,146.75.252.0,v6sbjb7,01/02/2023 11:45,824,2511,0.328156113,0.000398248,1,2511,2
Heist,104.28.77.144,tm47uvl,01/02/2023 11:55,99,2444,0.040507365,0.000409165,1,2444,1
Heist,104.28.39.158,tm47uvl,01/02/2023 14:37,642,2225,0.288539326,0.000449438,1,2225,6
Heist,107.77.226.195,v6sbjb7,01/02/2023 12:16,2,28,0.071428571,0.035714286,1,28,1
Heist,172.225.198.60,v6sbjb7,01/02/2023 11:35,0,0,0,0,0,831,2
Heist,107.123.17.131,v6sbjb7,01/02/2023 11:59,0,0,0,0,0,13,1
Heist,104.28.97.15,tm47uvl,01/02/2023 12:15,2550,24661,0.103402133,4.05E-05,1,24661,13
Heist,104.28.79.159,zvcpd1t,01/02/2023 11:48,76,1896,0.040084388,0.000527426,1,1896,6
Heist,172.226.136.9,tm47uvl,01/02/2023 12:06,117,314,0.372611465,0.003184713,1,314,5
Heist,140.248.30.0,v6sbjb7,01/02/2023 14:07,2705,8283,0.326572498,0.000120729,1,8283,5
Heist,174.215.220.7,tm47uvl,01/02/2023 12:00,2,3,0.666666667,0.333333333,1,3,6
Heist,104.28.110.84,v6sbjb7,01/02/2023 12:14,2555,6960,0.367097701,0.000143678,1,6960,11
Heist,172.226.21.155,cd5xb42,01/02/2023 13:39,1,2,0.5,0.5,1,2,5
Heist,104.28.110.103,tm47uvl,01/02/2023 12:12,2010,6038,0.332891686,0.000165618,1,6038,5
Heist,104.28.97.25,cd5xb42,01/02/2023 13:45,569,35458,0.016047154,2.82E-05,1,35458,5
Heist,24.112.171.240,93vwe57,01/02/2023 12:09,5,11,0.454545455,0.090909091,1,11,1
Heist,104.28.110.96,tm47uvl,01/02/2023 12:19,2256,6982,0.323116586,0.000143225,1,6982,1
Heist,172.226.81.8,v6sbjb7,01/02/2023 11:37,242,685,0.353284672,0.001459854,1,685,1
